Tarih,TP_DK_USD_S_YTL,TP_DK_USD_A_YTL,TP_DK_EUR_S_YTL,TP_DK_EUR_A_YTL,TP_DK_GBP_S_YTL,TP_DK_GBP_A_YTL,TP_DK_CHF_S_YTL,TP_DK_CHF_A_YTL,TP_DK_JPY_S_YTL,TP_DK_JPY_A_YTL
2016-09-20,2.9793,2.974,3.3259,3.3199,3.895,3.8748,3.0451,3.0256,2.93,2.9107
2016-09-21,2.9794,2.9741,3.3342,3.3282,3.8825,3.8623,3.0542,3.0348,2.935,2.9157
2016-09-22,2.9792,2.9739,3.3212,3.3152,3.8758,3.8557,3.0553,3.0358,2.9382,2.9188
2016-09-23,2.9521,2.9468,3.3159,3.31,3.8637,3.8437,3.0521,3.0327,2.9389,2.9196
2016-09-26,2.9527,2.9474,3.3104,3.3044,3.8458,3.8258,3.0498,3.0303,2.9339,2.9146
2016-09-27,2.99,2.9846,3.3606,3.3546,3.8737,3.8536,3.0931,3.0734,2.9802,2.9606
2016-09-28,2.9763,2.9709,3.3461,3.3401,3.8663,3.8462,3.0787,3.0591,2.9684,2.9489
2016-09-29,2.9818,2.9764,3.3422,3.3362,3.8855,3.8654,3.0758,3.0562,2.9689,2.9493
2016-09-30,3.0013,2.9959,3.3669,3.3608,3.9112,3.8909,3.0983,3.0785,2.9646,2.9451
2016-10-03,3.0058,3.0004,3.3608,3.3548,3.9019,3.8817,3.1037,3.0839,2.9813,2.9617
2016-10-04,3.009,3.0036,3.3804,3.3743,3.8816,3.8615,3.1037,3.0839,2.9754,2.9558
2016-10-05,3.0348,3.0293,3.3895,3.3834,3.88,3.8599,3.1066,3.0868,2.9706,2.951
2016-10-06,3.0592,3.0537,3.4326,3.4264,3.8973,3.8771,3.1376,3.1176,2.9776,2.958
2016-10-07,3.0561,3.0506,3.4195,3.4134,3.8895,3.8694,3.1347,3.1147,2.9563,2.9369
2016-10-10,3.056,3.0505,3.4006,3.3944,3.7957,3.7761,3.1195,3.0996,2.9517,2.9323
2016-10-11,3.064,3.0585,3.4234,3.4173,3.8073,3.7875,3.1341,3.1141,2.975,2.9555
2016-10-12,3.0864,3.0808,3.4262,3.42,3.7979,3.7782,3.137,3.117,2.9789,2.9593
2016-10-13,3.0861,3.0805,3.4044,3.3983,3.7907,3.771,3.1274,3.1074,2.9857,2.9661
2016-10-14,3.1023,3.0967,3.4182,3.4121,3.7865,3.7668,3.1448,3.1247,2.9933,2.9736
2016-10-17,3.0922,3.0866,3.406,3.3999,3.7842,3.7646,3.1347,3.1147,2.9742,2.9546
2016-10-18,3.1013,3.0957,3.4076,3.4015,3.7798,3.7602,3.1426,3.1226,2.9858,2.9662
2016-10-19,3.0984,3.0928,3.4122,3.406,3.8051,3.7853,3.1414,3.1214,2.9872,2.9676
2016-10-20,3.0841,3.0785,3.3888,3.3827,3.7975,3.7778,3.1251,3.1052,2.9879,2.9682
2016-10-21,3.0731,3.0675,3.3717,3.3657,3.7777,3.7581,3.1142,3.0943,2.9704,2.9508
2016-10-24,3.0791,3.0736,3.3538,3.3478,3.7711,3.7515,3.103,3.0832,2.9732,2.9537
2016-10-25,3.078,3.0724,3.3515,3.3454,3.7729,3.7533,3.1043,3.0845,2.9694,2.9498
2016-10-26,3.0835,3.0779,3.3549,3.3488,3.7774,3.7578,3.107,3.0872,2.9581,2.9387
2016-10-27,3.0831,3.0776,3.3665,3.3605,3.7681,3.7485,3.1153,3.0954,2.9662,2.9467
2016-10-28,3.1054,3.0998,3.3895,3.3834,3.8041,3.7844,3.1352,3.1152,2.9734,2.9539
2016-10-31,3.1054,3.0998,3.3895,3.3834,3.8041,3.7844,3.1352,3.1152,2.9734,2.9539
2016-11-01,3.108,3.1024,3.4055,3.3993,3.7909,3.7712,3.1508,3.1307,2.9681,2.9486
2016-11-02,3.1037,3.0981,3.412,3.4059,3.8054,3.7857,3.1539,3.1337,2.9651,2.9456
2016-11-03,3.1173,3.1117,3.4542,3.448,3.8321,3.8122,3.2138,3.1933,3.0172,2.9974
2016-11-04,3.1181,3.1125,3.4605,3.4543,3.8651,3.8451,3.2149,3.1944,3.0374,3.0174
2016-11-07,3.1405,3.1348,3.4857,3.4794,3.9246,3.9042,3.2325,3.2119,3.0539,3.0338
2016-11-08,3.1589,3.1532,3.4941,3.4878,3.9266,3.9062,3.2396,3.2189,3.0311,3.0111
2016-11-09,3.1793,3.1736,3.513,3.5067,3.9548,3.9342,3.2678,3.247,3.0488,3.0288
2016-11-10,3.1922,3.1865,3.5476,3.5412,3.9738,3.9532,3.2897,3.2687,3.1027,3.0823
2016-11-11,3.2105,3.2048,3.5046,3.4983,3.9926,3.9719,3.2652,3.2444,3.0345,3.0145
2016-11-14,3.2646,3.2588,3.5544,3.548,4.1244,4.103,3.3184,3.2972,3.0746,3.0544
2016-11-15,3.2846,3.2787,3.537,3.5307,4.1153,4.0939,3.3098,3.2887,3.0548,3.0347
2016-11-16,3.2772,3.2713,3.5326,3.5262,4.0844,4.0632,3.2977,3.2766,3.0363,3.0163
2016-11-17,3.3115,3.3055,3.5485,3.5421,4.1332,4.1118,3.3112,3.2901,3.0318,3.0118
2016-11-18,3.3164,3.3105,3.556,3.5496,4.1407,4.1192,3.322,3.3008,3.0486,3.0286
2016-11-21,3.3896,3.3835,3.5964,3.5899,4.213,4.1911,3.3681,3.3466,3.0748,3.0545
2016-11-22,3.3803,3.3743,3.5931,3.5867,4.1803,4.1586,3.3576,3.3362,3.0585,3.0384
2016-11-23,3.3644,3.3584,3.5765,3.57,4.2023,4.1805,3.3393,3.318,3.0425,3.0225
2016-11-24,3.3885,3.3824,3.5994,3.5929,4.2068,4.185,3.3597,3.3383,3.0597,3.0396
2016-11-25,3.4108,3.4047,3.6002,3.5938,4.2509,4.2289,3.3618,3.3403,3.0236,3.0037
2016-11-28,3.4465,3.4403,3.6499,3.6434,4.2982,4.2759,3.4069,3.3852,3.0563,3.0362
2016-11-29,3.4241,3.418,3.6436,3.637,4.2745,4.2523,3.3961,3.3745,3.0622,3.0421
2016-11-30,3.4261,3.4199,3.6318,3.6253,4.2695,4.2473,3.385,3.3634,3.054,3.0339
2016-12-01,3.4236,3.4174,3.643,3.6364,4.2767,4.2546,3.3836,3.362,3.038,3.018
2016-12-02,3.4546,3.4483,3.6686,3.662,4.346,4.3235,3.4142,3.3924,3.0318,3.0118
2016-12-05,3.513,3.5067,3.7443,3.7376,4.4392,4.4162,3.4832,3.4609,3.092,3.0717
2016-12-06,3.5408,3.5344,3.7647,3.7579,4.5073,4.4839,3.5024,3.48,3.1119,3.0914
2016-12-07,3.5165,3.5102,3.7832,3.7764,4.4929,4.4696,3.5006,3.4783,3.0913,3.071
2016-12-08,3.4369,3.4307,3.6841,3.6775,4.3437,4.3212,3.4104,3.3886,3.0182,2.9984
2016-12-09,3.373,3.3669,3.6369,3.6304,4.2806,4.2584,3.3611,3.3397,2.9796,2.96
2016-12-12,3.4586,3.4524,3.6699,3.6633,4.3638,4.3412,3.4098,3.3881,3.0261,3.0062
2016-12-13,3.5236,3.5172,3.7287,3.722,4.4456,4.4225,3.4741,3.452,3.0497,3.0296
2016-12-14,3.4784,3.4721,3.696,3.6894,4.4226,4.3997,3.4407,3.4188,3.0237,3.0038
2016-12-15,3.4848,3.4786,3.7077,3.701,4.4196,4.3966,3.4549,3.4329,3.036,3.016
2016-12-16,3.522,3.5157,3.6911,3.6845,4.4207,4.3977,3.442,3.4201,2.9939,2.9742
2016-12-19,3.5003,3.494,3.6575,3.651,4.3597,4.3371,3.4124,3.3907,2.9698,2.9502
2016-12-20,3.501,3.4947,3.66,3.6535,4.3713,4.3486,3.4212,3.3994,2.9904,2.9707
2016-12-21,3.518,3.5116,3.6536,3.647,4.3586,4.336,3.4273,3.4054,2.9893,2.9696
2016-12-22,3.5163,3.51,3.659,3.6524,4.3508,4.3282,3.4302,3.4084,2.9993,2.9795
2016-12-23,3.5118,3.5055,3.6688,3.6622,4.3428,4.3203,3.4335,3.4116,2.9929,2.9732
2016-12-26,3.514,3.5077,3.6713,3.6647,4.3186,4.2962,3.4335,3.4116,3.0006,2.9809
2016-12-27,3.5104,3.5041,3.6705,3.6639,4.3187,4.2963,3.4294,3.4075,3.005,2.9852
2016-12-28,3.5198,3.5135,3.6777,3.6711,4.3265,4.304,3.4309,3.409,3.0081,2.9883
2016-12-29,3.5393,3.5329,3.6968,3.6901,4.3457,4.3231,3.4498,3.4277,3.016,2.9961
2016-12-30,3.5382,3.5318,3.7006,3.6939,4.3448,4.3222,3.4614,3.4393,3.0464,3.0264
2017-01-02,3.5255,3.5192,3.7166,3.7099,4.3414,4.3189,3.4675,3.4454,3.0224,3.0025
2017-01-03,3.5402,3.5338,3.7153,3.7086,4.3715,4.3488,3.4744,3.4522,3.0264,3.0065
2017-01-04,3.5802,3.5737,3.7345,3.7278,4.4068,4.384,3.4967,3.4744,3.042,3.022
2017-01-05,3.5829,3.5764,3.7358,3.7291,4.4022,4.3794,3.4974,3.4751,3.0492,3.0292
2017-01-06,3.5999,3.5934,3.7876,3.7808,4.4384,4.4154,3.541,3.5184,3.1018,3.0814
2017-01-09,3.6199,3.6134,3.8339,3.827,4.4884,4.4651,3.5864,3.5635,3.1268,3.1062
2017-01-10,3.7087,3.702,3.9057,3.8986,4.5211,4.4977,3.6509,3.6276,3.1739,3.153
2017-01-11,3.7688,3.762,3.9924,3.9852,4.5838,4.5601,3.7281,3.7043,3.2611,3.2397
2017-01-12,3.8571,3.8501,4.0665,4.0591,4.6919,4.6676,3.7981,3.7739,3.3296,3.3077
2017-01-13,3.8499,3.843,4.0963,4.089,4.7316,4.707,3.8267,3.8023,3.3798,3.3575
2017-01-16,3.8062,3.7994,4.0491,4.0419,4.6472,4.6231,3.7832,3.759,3.3263,3.3045
2017-01-17,3.7684,3.7616,3.9935,3.9863,4.5482,4.5246,3.733,3.7092,3.3097,3.288
2017-01-18,3.7894,3.7826,4.0447,4.0374,4.612,4.5881,3.7814,3.7573,3.3567,3.3346
2017-01-19,3.784,3.7772,4.0436,4.0364,4.6685,4.6443,3.7823,3.7581,3.3471,3.3251
2017-01-20,3.8009,3.7941,4.0493,4.042,4.686,4.6617,3.7859,3.7618,3.3234,3.3015
2017-01-23,3.8244,3.8176,4.0758,4.0684,4.7187,4.6942,3.8078,3.7835,3.3338,3.3119
2017-01-24,3.7746,3.7678,4.052,4.0447,4.7053,4.6809,3.7862,3.7621,3.3318,3.3099
2017-01-25,3.759,3.7523,4.0372,4.03,4.6966,4.6722,3.7694,3.7454,3.3261,3.3042
2017-01-26,3.8102,3.8034,4.0909,4.0836,4.7882,4.7634,3.8189,3.7945,3.3623,3.3402
2017-01-27,3.8412,3.8342,4.1219,4.1145,4.8593,4.8341,3.8542,3.8296,3.3787,3.3565
2017-01-30,3.8848,3.8779,4.1496,4.1421,4.8802,4.8548,3.8905,3.8657,3.3824,3.3602
2017-01-31,3.8393,3.8324,4.1057,4.0983,4.8207,4.7957,3.8517,3.8272,3.3559,3.3338
2017-02-01,3.7942,3.7874,4.0632,4.0558,4.7367,4.7122,3.8224,3.798,3.3452,3.3232
2017-02-02,3.7814,3.7746,4.0807,4.0733,4.7723,4.7475,3.8284,3.804,3.3441,3.3221
2017-02-03,3.7404,3.7336,4.041,4.0338,4.7489,4.7243,3.79,3.7659,3.3316,3.3097
2017-02-06,3.7489,3.7421,4.0284,4.0212,4.6943,4.6699,3.7763,3.7522,3.3217,3.2998
2017-02-07,3.6851,3.6784,3.9611,3.954,4.6058,4.5819,3.7141,3.6904,3.2809,3.2593
2017-02-08,3.7162,3.7095,3.967,3.9599,4.6139,4.59,3.7311,3.7073,3.3198,3.298
2017-02-09,3.7478,3.741,3.993,3.9858,4.6911,4.6668,3.7601,3.7361,3.345,3.323
2017-02-10,3.7114,3.7047,3.9665,3.9594,4.6633,4.6392,3.7332,3.7094,3.3127,3.2909
2017-02-13,3.6815,3.6749,3.9186,3.9116,4.6042,4.5803,3.6811,3.6576,3.2475,3.2262
2017-02-14,3.6935,3.6869,3.9299,3.9228,4.6303,4.6063,3.6912,3.6677,3.257,3.2356
2017-02-15,3.656,3.6494,3.8829,3.8759,4.5781,4.5543,3.6487,3.6255,3.2304,3.2091
2017-02-16,3.6528,3.6462,3.8587,3.8518,4.5535,4.5299,3.6321,3.6089,3.1986,3.1776
2017-02-17,3.677,3.6704,3.9074,3.9003,4.6017,4.5779,3.6765,3.6531,3.2405,3.2192
2017-02-20,3.6728,3.6662,3.9119,3.9049,4.5806,4.5568,3.6848,3.6613,3.2548,3.2334
2017-02-21,3.6277,3.6211,3.8526,3.8457,4.5253,4.5018,3.6248,3.6017,3.2145,3.1933
2017-02-22,3.6251,3.6186,3.8277,3.8208,4.5136,4.4902,3.606,3.5829,3.1988,3.1777
2017-02-23,3.6169,3.6104,3.801,3.7942,4.5154,4.492,3.5806,3.5578,3.2021,3.181
2017-02-24,3.5811,3.5747,3.7787,3.7719,4.4694,4.4462,3.5532,3.5305,3.1713,3.1504
2017-02-27,3.5753,3.5689,3.7872,3.7804,4.4932,4.4699,3.5638,3.5411,3.184,3.163
2017-02-28,3.5946,3.5882,3.8032,3.7963,4.4711,4.4479,3.5777,3.5549,3.2107,3.1896
2017-03-01,3.6143,3.6078,3.8291,3.8222,4.5011,4.4777,3.6012,3.5782,3.225,3.2037
2017-03-02,3.6378,3.6313,3.8358,3.8289,4.5053,4.4819,3.6129,3.5899,3.2109,3.1898
2017-03-03,3.6882,3.6816,3.8839,3.8769,4.5362,4.5127,3.657,3.6336,3.2369,3.2156
2017-03-06,3.7282,3.7215,3.9248,3.9177,4.573,4.5492,3.6905,3.6669,3.2694,3.2479
2017-03-07,3.7181,3.7114,3.941,3.9339,4.5689,4.5452,3.6927,3.6692,3.2767,3.2552
2017-03-08,3.6908,3.6842,3.9049,3.8979,4.5136,4.4902,3.6512,3.628,3.2475,3.2261
2017-03-09,3.7097,3.703,3.9171,3.91,4.5222,4.4988,3.6695,3.6461,3.2637,3.2422
2017-03-10,3.7589,3.7522,3.9661,3.959,4.5768,4.5531,3.7121,3.6884,3.2857,3.2641
2017-03-13,3.7532,3.7464,3.98,3.9728,4.5716,4.5479,3.7159,3.6922,3.2604,3.239
2017-03-14,3.7462,3.7394,4.0015,3.9943,4.5839,4.5601,3.7221,3.6984,3.2767,3.2551
2017-03-15,3.7526,3.7458,3.9927,3.9856,4.5623,4.5387,3.7298,3.706,3.2688,3.2473
2017-03-16,3.7356,3.7289,3.9706,3.9634,4.5697,4.546,3.713,3.6893,3.2661,3.2447
2017-03-17,3.678,3.6714,3.9431,3.936,4.5179,4.4945,3.6895,3.666,3.252,3.2306
2017-03-20,3.6123,3.6058,3.8882,3.8812,4.4764,4.4532,3.6351,3.6119,3.1971,3.1761
2017-03-21,3.6326,3.6261,3.9093,3.9023,4.5146,4.4912,3.6504,3.6271,3.2298,3.2085
2017-03-22,3.617,3.6105,3.9034,3.8964,4.4994,4.4761,3.6392,3.616,3.2182,3.1971
2017-03-23,3.6322,3.6256,3.9211,3.914,4.5358,4.5123,3.6658,3.6424,3.2694,3.2479
2017-03-24,3.6199,3.6134,3.9043,3.8973,4.5301,4.5066,3.6538,3.6304,3.2658,3.2443
2017-03-27,3.625,3.6185,3.9121,3.9051,4.5344,4.5109,3.6603,3.637,3.2687,3.2472
2017-03-28,3.5996,3.5931,3.9116,3.9045,4.5337,4.5102,3.6629,3.6395,3.2728,3.2513
2017-03-29,3.6251,3.6186,3.9353,3.9283,4.5638,4.5401,3.6851,3.6616,3.2843,3.2627
2017-03-30,3.6481,3.6416,3.9338,3.9268,4.542,4.5184,3.678,3.6545,3.2939,3.2722
2017-03-31,3.6452,3.6386,3.9153,3.9083,4.5404,4.5169,3.6671,3.6437,3.2882,3.2666
2017-04-03,3.6427,3.6362,3.8921,3.8851,4.5461,4.5225,3.6488,3.6255,3.2649,3.2434
2017-04-04,3.6441,3.6375,3.8859,3.8789,4.5684,4.5447,3.6436,3.6203,3.2785,3.2569
2017-04-05,3.6496,3.643,3.8877,3.8807,4.548,4.5244,3.6483,3.625,3.3125,3.2907
2017-04-06,3.6834,3.6768,3.9319,3.9248,4.6,4.5762,3.6826,3.6591,3.3326,3.3106
2017-04-07,3.7148,3.7081,3.9607,3.9536,4.6407,4.6167,3.7071,3.6835,3.363,3.3409
2017-04-10,3.7275,3.7208,3.964,3.9568,4.6448,4.6207,3.7147,3.691,3.3776,3.3554
2017-04-11,3.733,3.7263,3.9502,3.9431,4.6365,4.6124,3.7062,3.6826,3.3626,3.3404
2017-04-12,3.722,3.7153,3.9464,3.9393,4.6308,4.6068,3.7027,3.6791,3.3733,3.3512
2017-04-13,3.6825,3.6759,3.9073,3.9002,4.6096,4.5857,3.6653,3.642,3.3664,3.3442
2017-04-14,3.6631,3.6565,3.8978,3.8908,4.6026,4.5788,3.6561,3.6328,3.3667,3.3446
2017-04-17,3.6867,3.6801,3.9154,3.9083,4.6208,4.5968,3.6778,3.6543,3.394,3.3717
2017-04-18,3.6646,3.6581,3.8959,3.8889,4.604,4.5802,3.6586,3.6353,3.3902,3.3679
2017-04-19,3.6904,3.6838,3.9335,3.9264,4.6607,4.6365,3.6896,3.666,3.398,3.3756
2017-04-20,3.6689,3.6623,3.9342,3.9271,4.7158,4.6914,3.6889,3.6654,3.378,3.3557
2017-04-21,3.6445,3.638,3.9193,3.9123,4.6799,4.6556,3.6685,3.645,3.3513,3.3292
2017-04-24,3.6457,3.6392,3.905,3.8979,4.6752,4.6509,3.6608,3.6374,3.3477,3.3257
2017-04-25,3.599,3.5926,3.9067,3.8997,4.6192,4.5952,3.6249,3.6018,3.2747,3.2532
2017-04-26,3.5893,3.5829,3.9071,3.9001,4.6066,4.5827,3.6158,3.5927,3.2595,3.2381
2017-04-27,3.5915,3.585,3.9163,3.9093,4.6128,4.5888,3.6196,3.5965,3.2349,3.2136
2017-04-28,3.5647,3.5583,3.8857,3.8787,4.6034,4.5796,3.5966,3.5736,3.2096,3.1885
2017-05-02,3.5568,3.5504,3.8814,3.8744,4.6074,4.5835,3.5936,3.5706,3.2017,3.1807
2017-05-03,3.5411,3.5348,3.8646,3.8577,4.5735,4.5498,3.5683,3.5456,3.1635,3.1427
2017-05-04,3.538,3.5317,3.8615,3.8546,4.5791,4.5554,3.5799,3.5571,3.1619,3.1411
2017-05-05,3.5492,3.5429,3.8747,3.8677,4.5795,4.5558,3.583,3.5602,3.1526,3.1319
2017-05-08,3.566,3.5596,3.9093,3.9023,4.6207,4.5967,3.6153,3.5922,3.1825,3.1616
2017-05-09,3.554,3.5476,3.893,3.886,4.6172,4.5932,3.5897,3.5668,3.1637,3.1429
2017-05-10,3.5993,3.5928,3.9249,3.9178,4.6627,4.6385,3.6023,3.5793,3.1734,3.1526
2017-05-11,3.6048,3.5983,3.921,3.914,4.6791,4.6548,3.5897,3.5668,3.1733,3.1524
2017-05-12,3.5801,3.5736,3.8928,3.8858,4.6314,4.6074,3.5602,3.5374,3.1452,3.1245
2017-05-15,3.5925,3.5861,3.9044,3.8974,4.628,4.604,3.5726,3.5498,3.1667,3.1459
2017-05-16,3.5625,3.5561,3.9016,3.8946,4.6121,4.5882,3.5738,3.551,3.1452,3.1245
2017-05-17,3.5519,3.5455,3.9213,3.9142,4.5903,4.5665,3.5895,3.5666,3.136,3.1154
2017-05-18,3.5611,3.5547,3.9528,3.9457,4.6174,4.5935,3.628,3.6049,3.1753,3.1544
2017-05-22,3.6193,3.6128,4.0275,4.0203,4.7142,4.6898,3.7038,3.6802,3.2752,3.2537
2017-05-23,3.5676,3.5612,3.9951,3.9879,4.6434,4.6193,3.6741,3.6507,3.2108,3.1897
2017-05-24,3.572,3.5656,4.0152,4.008,4.6434,4.6193,3.6828,3.6593,3.2206,3.1994
2017-05-25,3.5709,3.5645,3.9931,3.9859,4.6409,4.6169,3.666,3.6426,3.2001,3.179
2017-05-26,3.565,3.5586,4.0029,3.9957,4.632,4.6079,3.6759,3.6524,3.1962,3.1751
2017-05-29,3.5715,3.5651,4.0052,3.998,4.6021,4.5782,3.6848,3.6613,3.2231,3.2019
2017-05-30,3.5814,3.575,4.0049,3.9977,4.6056,4.5817,3.6851,3.6616,3.2248,3.2036
2017-05-31,3.5707,3.5642,3.9816,3.9744,4.5971,4.5733,3.6612,3.6379,3.2249,3.2037
2017-06-01,3.5398,3.5334,3.9629,3.9558,4.5447,4.5212,3.6455,3.6223,3.2,3.179
2017-06-02,3.5376,3.5312,3.9731,3.966,4.5568,4.5332,3.6571,3.6338,3.1925,3.1715
2017-06-05,3.5344,3.528,3.9644,3.9573,4.5526,4.529,3.6474,3.6241,3.1765,3.1556
2017-06-06,3.5123,3.506,3.9547,3.9475,4.5365,4.513,3.6502,3.6269,3.1853,3.1643
2017-06-07,3.538,3.5317,3.9815,3.9743,4.5778,4.554,3.6771,3.6537,3.2361,3.2148
2017-06-08,3.5236,3.5173,3.9633,3.9562,4.555,4.5314,3.6609,3.6375,3.2309,3.2097
2017-06-09,3.5476,3.5412,3.9882,3.981,4.6041,4.5802,3.68,3.6566,3.2345,3.2133
2017-06-12,3.5281,3.5217,3.9449,3.9378,4.4959,4.4726,3.6413,3.6181,3.2039,3.1828
2017-06-13,3.5254,3.519,3.9549,3.9478,4.4895,4.4662,3.6512,3.6279,3.2117,3.1906
2017-06-14,3.5232,3.5169,3.9495,3.9424,4.4841,4.4608,3.6496,3.6263,3.2074,3.1863
2017-06-15,3.5199,3.5136,3.9452,3.9381,4.4964,4.473,3.6394,3.6162,3.2019,3.1808
2017-06-16,3.5093,3.5029,3.9232,3.9161,4.4721,4.4489,3.6138,3.5908,3.2057,3.1847
2017-06-19,3.5187,3.5124,3.9294,3.9224,4.5005,4.4771,3.6201,3.597,3.1694,3.1486
2017-06-20,3.5083,3.5019,3.9284,3.9213,4.4965,4.4731,3.6187,3.5956,3.1674,3.1466
2017-06-21,3.5278,3.5215,3.9355,3.9284,4.4851,4.4619,3.6302,3.607,3.1687,3.1479
2017-06-22,3.5413,3.5349,3.9451,3.938,4.4797,4.4565,3.643,3.6197,3.1915,3.1705
2017-06-23,3.5243,3.518,3.9353,3.9283,4.4718,4.4486,3.6301,3.6069,3.1782,3.1573
2017-06-28,3.5063,3.5,3.917,3.91,4.4704,4.4472,3.6197,3.5966,3.1594,3.1387
2017-06-29,3.5274,3.5211,4.0088,4.0015,4.5299,4.5064,3.6822,3.6587,3.1526,3.1319
2017-06-30,3.5135,3.5071,4.0102,4.003,4.565,4.5413,3.6758,3.6524,3.1304,3.1098
2017-07-03,3.5232,3.5168,4.0198,4.0126,4.5848,4.5611,3.6848,3.6613,3.1535,3.1327
2017-07-04,3.5369,3.5305,4.0261,4.0188,4.5974,4.5736,3.6899,3.6664,3.1413,3.1206
2017-07-05,3.5555,3.5492,4.0379,4.0306,4.6079,4.584,3.696,3.6724,3.1508,3.1301
2017-07-06,3.5853,3.5789,4.066,4.0587,4.638,4.614,3.7199,3.6962,3.1663,3.1455
2017-07-07,3.6288,3.6223,4.1223,4.1148,4.705,4.6806,3.7689,3.7448,3.2108,3.1897
2017-07-10,3.6365,3.63,4.1512,4.1437,4.7075,4.6831,3.7883,3.7641,3.2052,3.1842
2017-07-11,3.6105,3.604,4.1146,4.1072,4.6578,4.6336,3.7485,3.7246,3.1693,3.1484
2017-07-12,3.6375,3.631,4.1445,4.137,4.7006,4.6762,3.7654,3.7414,3.1892,3.1683
2017-07-13,3.6091,3.6027,4.134,4.1266,4.6444,4.6203,3.7554,3.7314,3.1882,3.1672
2017-07-14,3.5721,3.5657,4.0763,4.069,4.6268,4.6028,3.7135,3.6898,3.1665,3.1457
2017-07-17,3.5671,3.5607,4.0717,4.0644,4.632,4.608,3.691,3.6675,3.1581,3.1374
2017-07-18,3.5437,3.5373,4.059,4.0517,4.641,4.617,3.6873,3.6638,3.1565,3.1357
2017-07-19,3.5331,3.5267,4.0771,4.0698,4.6197,4.5958,3.7033,3.6797,3.1568,3.136
2017-07-20,3.5328,3.5264,4.0723,4.0649,4.6115,4.5875,3.7106,3.6869,3.1608,3.14
2017-07-21,3.5368,3.5304,4.0685,4.0612,4.5983,4.5745,3.7019,3.6783,3.1579,3.1371
2017-07-24,3.536,3.5296,4.1184,4.111,4.6042,4.5803,3.7302,3.7064,3.1746,3.1538
2017-07-25,3.5508,3.5444,4.136,4.1286,4.6325,4.6084,3.7615,3.7375,3.2121,3.1909
2017-07-26,3.5642,3.5578,4.1546,4.1471,4.6532,4.6291,3.7708,3.7468,3.2109,3.1898
2017-07-27,3.5638,3.5574,4.1465,4.139,4.6519,4.6278,3.7357,3.7119,3.1944,3.1733
2017-07-28,3.5326,3.5262,4.1391,4.1316,4.6504,4.6263,3.7024,3.6787,3.1819,3.161
2017-07-31,3.5356,3.5292,4.139,4.1316,4.6336,4.6096,3.6537,3.6304,3.1877,3.1667
2017-08-01,3.529,3.5226,4.1399,4.1325,4.636,4.612,3.6498,3.6265,3.1983,3.1773
2017-08-02,3.5233,3.5169,4.1633,4.1558,4.6641,4.64,3.655,3.6317,3.2005,3.1795
2017-08-03,3.5355,3.5292,4.1853,4.1778,4.6842,4.6599,3.6623,3.6389,3.2002,3.1792
2017-08-04,3.5439,3.5375,4.1979,4.1904,4.6933,4.669,3.6655,3.6421,3.2122,3.1911
2017-08-07,3.535,3.5287,4.1996,4.192,4.6559,4.6317,3.6603,3.6369,3.219,3.1978
2017-08-08,3.5359,3.5295,4.1719,4.1644,4.6219,4.598,3.6435,3.6202,3.1986,3.1775
2017-08-09,3.5338,3.5275,4.1732,4.1656,4.614,4.5901,3.641,3.6178,3.2054,3.1843
2017-08-10,3.5448,3.5384,4.1612,4.1537,4.6177,4.5937,3.6819,3.6584,3.2355,3.2142
2017-08-11,3.5407,3.5343,4.1506,4.1431,4.6057,4.5819,3.6729,3.6494,3.2291,3.2079
2017-08-14,3.5499,3.5435,4.1738,4.1663,4.6128,4.5889,3.6989,3.6753,3.2616,3.2402
2017-08-15,3.5316,3.5253,4.1692,4.1617,4.5931,4.5693,3.6613,3.638,3.2276,3.2063
2017-08-16,3.5338,3.5275,4.1514,4.1439,4.5698,4.5461,3.6423,3.6191,3.2093,3.1882
2017-08-17,3.5352,3.5288,4.1427,4.1352,4.5573,4.5336,3.6391,3.6159,3.1972,3.1761
2017-08-18,3.5241,3.5178,4.1324,4.125,4.5468,4.5232,3.6556,3.6323,3.2098,3.1886
2017-08-21,3.5276,3.5213,4.1408,4.1333,4.5551,4.5315,3.6762,3.6528,3.2418,3.2204
2017-08-22,3.5172,3.5109,4.1316,4.1242,4.5364,4.5129,3.6465,3.6232,3.2332,3.2119
2017-08-23,3.5036,3.4973,4.1244,4.117,4.5083,4.4849,3.6365,3.6133,3.212,3.1909
2017-08-24,3.5019,3.4956,4.1257,4.1183,4.4932,4.4699,3.6255,3.6023,3.2097,3.1886
2017-08-25,3.4844,3.4781,4.1095,4.1021,4.4721,4.4489,3.6187,3.5956,3.1948,3.1738
2017-08-28,3.4844,3.4782,4.112,4.1046,4.4745,4.4513,3.6229,3.5998,3.1854,3.1644
2017-08-29,3.4508,3.4446,4.1171,4.1097,4.4597,4.4366,3.625,3.6019,3.1682,3.1474
2017-08-31,3.4472,3.441,4.1504,4.143,4.4752,4.452,3.651,3.6277,3.1827,3.1617
2017-09-05,3.4472,3.441,4.1504,4.143,4.4752,4.452,3.651,3.6277,3.1827,3.1617
2017-09-06,3.4454,3.4392,4.0962,4.0889,4.4649,4.4418,3.6007,3.5777,3.1576,3.1368
2017-09-07,3.446,3.4398,4.1121,4.1047,4.4999,4.4766,3.617,3.5939,3.1756,3.1547
2017-09-08,3.4266,3.4204,4.0993,4.0919,4.486,4.4627,3.6019,3.5789,3.1528,3.1321
